indicador;nombre de indicador;a?o;ccaa;sexo;valor;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Catalu?a (CT);total;13.479176579417867;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Castilla - La Mancha (CM);total;17.515534541838466;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Castilla y Le?n (CL);total;15.417476256729238;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Cantabria (CB);total;14.03180650667479;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Canarias (CN);total;13.703494086825687;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Balears, Illes (IB);total;11.870999335691952;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Asturias, Principado de (AS);total;12.4087448437794;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Arag?n (AR);total;13.18823259857648;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2015;Andaluc?a (AN);total;13.917166106995552;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Espa?a (ES);total;13.770033471288489;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;La Rioja (RI);total;14.340146983083034;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Pa?s Vasco (PV);total;14.979244278117248;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Navarra, C. Foral de (NC);total;15.236310257649373;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Murcia, Regi?n de (MC);total;12.868896484092957;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Madrid, Comunidad de (MD);total;11.730205356043486;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Galicia (GA);total;12.514049955362955;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Extremadura (EX);total;16.34123560289784;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Comunitat Valenciana (VC);total;12.490360077038792;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Catalu?a (CT);total;13.608509330932703;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Castilla - La Mancha (CM);total;15.335481051920723;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Castilla y Le?n (CL);total;17.255459672721106;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Cantabria (CB);total;14.12325622740837;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Canarias (CN);total;14.118880821341783;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Balears, Illes (IB);total;12.954274594052611;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Asturias, Principado de (AS);total;13.125050311418704;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Arag?n (AR);total;15.142316777035234;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2014;Andaluc?a (AN);total;14.23066265606447;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Espa?a (ES);total;13.997035094192611;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;La Rioja (RI);total;13.904318856763082;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Pa?s Vasco (PV);total;15.236616768326163;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Navarra, C. Foral de (NC);total;15.442984436622103;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Murcia, Regi?n de (MC);total;12.809341180954254;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Madrid, Comunidad de (MD);total;11.869906189643551;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Galicia (GA);total;12.54839727696154;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Extremadura (EX);total;16.566179428968347;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Comunitat Valenciana (VC);total;12.5830825417247;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Catalu?a (CT);total;13.560919757475773;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Castilla - La Mancha (CM);total;17.124946542850612;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Castilla y Le?n (CL);total;16.86834440588697;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Cantabria (CB);total;13.933909439184278;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Canarias (CN);total;14.364421775283798;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Balears, Illes (IB);total;13.010542042630577;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Asturias, Principado de (AS);total;17.357001020764393;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Arag?n (AR);total;14.54488513362546;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2013;Andaluc?a (AN);total;14.316897790553176;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Espa?a (ES);total;13.962307532248241;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;La Rioja (RI);total;13.07950749453853;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Pa?s Vasco (PV);total;15.498115422598913;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Navarra, C. Foral de (NC);total;14.807238154334327;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Murcia, Regi?n de (MC);total;13.415539425573227;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Madrid, Comunidad de (MD);total;11.91710770368465;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Galicia (GA);total;12.737554925191644;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Extremadura (EX);total;16.118345183143433;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Comunitat Valenciana (VC);total;13.234178155354076;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Catalu?a (CT);total;13.6334174859219;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Castilla - La Mancha (CM);total;16.281251161034792;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Castilla y Le?n (CL);total;15.83862879536484;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Cantabria (CB);total;10.401596637831931;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Canarias (CN);total;13.969223465297642;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Balears, Illes (IB);total;13.038612306291661;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Asturias, Principado de (AS);total;12.425429325116088;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Arag?n (AR);total;12.167202441611593;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2012;Andaluc?a (AN);total;15.935592391389786;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Espa?a (ES);total;14.169678789204648;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;La Rioja (RI);total;12.636306389513004;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Pa?s Vasco (PV);total;15.01411081175502;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Navarra, C. Foral de (NC);total;13.95635345603234;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Murcia, Regi?n de (MC);total;12.903096313851107;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Madrid, Comunidad de (MD);total;10.902778430829564;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Galicia (GA);total;13.054488982647047;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Extremadura (EX);total;16.542469468190813;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Comunitat Valenciana (VC);total;12.942045884879395;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Catalu?a (CT);total;13.568741326706213;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Castilla - La Mancha (CM);total;16.19653899143944;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Castilla y Le?n (CL);total;17.5209482642272;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Cantabria (CB);total;14.637081333941616;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Canarias (CN);total;13.635475441384862;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Balears, Illes (IB);total;13.109506123072014;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Asturias, Principado de (AS);total;12.991953459905314;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Arag?n (AR);total;14.897242292635159;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2011;Andaluc?a (AN);total;17.202801748709977;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Espa?a (ES);total;14.489052507215336;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;La Rioja (RI);total;13.030044965072127;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Pa?s Vasco (PV);total;15.08968512678665;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Navarra, C. Foral de (NC);total;14.49097130567887;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Murcia, Regi?n de (MC);total;12.507456515854235;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Madrid, Comunidad de (MD);total;12.671521111366815;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Galicia (GA);total;12.499226043185233;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Extremadura (EX);total;16.28450164329601;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Comunitat Valenciana (VC);total;12.699089945438292;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Catalu?a (CT);total;14.416686815838617;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Castilla - La Mancha (CM);total;15.668926385206596;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Castilla y Le?n (CL);total;16.77268947313897;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Cantabria (CB);total;12.893616483056716;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Canarias (CN);total;13.507327854500081;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Balears, Illes (IB);total;17.170488853843626;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Asturias, Principado de (AS);total;12.930416071774358;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Arag?n (AR);total;15.441355450328196;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2010;Andaluc?a (AN);total;16.746268352803;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Espa?a (ES);total;14.445105170111658;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;La Rioja (RI);total;13.875712189925077;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Pa?s Vasco (PV);total;15.023067495680431;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Navarra, C. Foral de (NC);total;14.852851231112888;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Murcia, Regi?n de (MC);total;11.960015983965402;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Madrid, Comunidad de (MD);total;11.99207055561421;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Galicia (GA);total;12.282094037530484;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Extremadura (EX);total;15.952558884518458;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Comunitat Valenciana (VC);total;12.725718709649897;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Catalu?a (CT);total;15.019012604946672;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Castilla - La Mancha (CM);total;15.62351465630507;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Castilla y Le?n (CL);total;17.863208538328614;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Cantabria (CB);total;14.908430880658333;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Canarias (CN);total;13.484157109246745;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Balears, Illes (IB);total;13.614321193370726;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Asturias, Principado de (AS);total;12.357095356414424;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Arag?n (AR);total;14.860808008832255;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2009;Andaluc?a (AN);total;16.926837401823356;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Espa?a (ES);total;14.54493837305739;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;La Rioja (RI);total;13.496148707196937;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Pa?s Vasco (PV);total;15.018234116247791;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Navarra, C. Foral de (NC);total;15.089930966872044;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Murcia, Regi?n de (MC);total;11.575453016065284;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Madrid, Comunidad de (MD);total;12.365665801212982;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Galicia (GA);total;11.83111243264688;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Extremadura (EX);total;16.255471043720764;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Comunitat Valenciana (VC);total;12.975297685182854;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Catalu?a (CT);total;15.307591546468624;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Castilla - La Mancha (CM);total;15.593324704059178;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Castilla y Le?n (CL);total;15.523374486155777;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Cantabria (CB);total;14.895361955857458;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Canarias (CN);total;13.069139292004206;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Balears, Illes (IB);total;13.621383822557153;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Asturias, Principado de (AS);total;13.022631027203765;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Arag?n (AR);total;14.665092510343792;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2008;Andaluc?a (AN);total;17.580980680705295;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Espa?a (ES);total;14.534710197045184;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;La Rioja (RI);total;10.457713050151494;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Pa?s Vasco (PV);total;14.830632735952062;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Navarra, C. Foral de (NC);total;14.344352652130896;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Murcia, Regi?n de (MC);total;10.846853567404791;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Madrid, Comunidad de (MD);total;12.836877642274057;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Galicia (GA);total;11.737459042612857;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Extremadura (EX);total;16.13936325221723;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Comunitat Valenciana (VC);total;12.893341787863744;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Catalu?a (CT);total;15.435714502677236;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Castilla - La Mancha (CM);total;15.149305082805586;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Castilla y Le?n (CL);total;16.930862397732245;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Cantabria (CB);total;13.05334651932604;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Canarias (CN);total;12.80953430721675;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Balears, Illes (IB);total;12.28202056931645;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Asturias, Principado de (AS);total;13.109656119714463;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Arag?n (AR);total;13.385505621097346;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2007;Andaluc?a (AN);total;18.05326802029633;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Espa?a (ES);total;13.925884146882703;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;La Rioja (RI);total;10.369514280901031;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Pa?s Vasco (PV);total;14.561224735521233;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Navarra, C. Foral de (NC);total;14.520085771366345;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Murcia, Regi?n de (MC);total;12.30160260685676;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Madrid, Comunidad de (MD);total;12.176337018588356;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Galicia (GA);total;11.461875773755478;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Extremadura (EX);total;16.36726385644468;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Comunitat Valenciana (VC);total;12.560269093024374;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Catalu?a (CT);total;15.124741827275114;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Castilla - La Mancha (CM);total;14.380388774634115;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Castilla y Le?n (CL);total;14.52886007378916;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Cantabria (CB);total;12.443463578433784;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Canarias (CN);total;12.003785840084968;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Balears, Illes (IB);total;12.71394253288602;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Asturias, Principado de (AS);total;11.967548995337726;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Arag?n (AR);total;12.115055464739847;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2006;Andaluc?a (AN);total;16.821027303384128;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Espa?a (ES);total;14.199180782785174;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;La Rioja (RI);total;12.330157281493905;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Pa?s Vasco (PV);total;14.411322282767664;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Navarra, C. Foral de (NC);total;15.15535585563233;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Murcia, Regi?n de (MC);total;12.111255303758174;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Madrid, Comunidad de (MD);total;11.973695117903798;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Galicia (GA);total;11.105624440972779;
6040;Porcentaje del gasto sanitario en atenci?n primaria;2005;Extremadura (EX);total;17.887804815699585;
